platform,session_id,time_since_calibration,calibration_interval,drift_magnitude,ler_baseline,ler_daqec,improvement_pct
rigetti,79,29.93787416178884,48.0,0.8,0.337604850844648,0.3465527655273596,-2.65041057920968
rigetti,80,11.182199409428625,48.0,0.8,0.32598233326032583,0.34064093663172207,-4.496747791448576
rigetti,81,12.550956786779928,48.0,0.8,0.30523597632378074,0.3136561023792503,-2.7585627870214915
rigetti,82,10.88886977108175,48.0,0.8,0.3307855347350012,0.34268769653280173,-3.5981506287255183
rigetti,83,27.471049758311946,48.0,0.8,0.313865646392884,0.32093026405813563,-2.250841322216077
rigetti,84,30.123839317971644,48.0,0.8,0.3174515758449279,0.3323185739265671,-4.683233353644338
rigetti,85,27.842168361722997,48.0,0.8,0.3306411279023573,0.3498664534745423,-5.814559638770205
rigetti,86,8.926334985620938,48.0,0.8,0.3014780088283093,0.3090503950555985,-2.511754093348042
rigetti,87,6.307606952327376,48.0,0.8,0.29354913108509284,0.30200925454706246,-2.882012776088657
rigetti,88,29.05417140602532,48.0,0.8,0.3251767727065659,0.3273381734498079,-0.66468484979781
rigetti,89,26.63002999508805,48.0,0.8,0.3513509049126945,0.36462250608610103,-3.7773066720019775
rigetti,90,18.6253865656323,48.0,0.8,0.3230150977983159,0.33334417867129457,-3.1977083868160086
rigetti,91,39.77460680195157,48.0,0.8,0.3203940861875386,0.33542009025765357,-4.689850630176635
rigetti,92,5.258693909466883,48.0,0.8,0.30668764132661835,0.3093393905789303,-0.8646417054307877
rigetti,93,30.131791490903293,48.0,0.8,0.316459427904409,0.316459427904409,0.0
rigetti,94,9.379112429403834,48.0,0.8,0.31728778908727046,0.3267217655106954,-2.973318466040981
rigetti,95,10.24617044302274,48.0,0.8,0.33960960789852856,0.3501953550770041,-3.117034068611641
rigetti,96,23.98081655287908,48.0,0.8,0.3507440560944583,0.3509096147260383,-0.04720212037903624
rigetti,97,15.553321331706059,48.0,0.8,0.3535945677542705,0.3644086218936279,-3.0583202134690515
rigetti,98,44.842720411191294,48.0,0.8,0.3273441023245274,0.3427311652443028,-4.700577407843679
rigetti,99,0.0472692678578337,48.0,0.8,0.2997325703958146,0.3003171376801263,-0.19502961708157557
